tanggal,Tn,Tx,Tavg,RH_avg,RR,ss,ff_x,ddd_x,kota
2020-12-21,25.6,34.2,29.3,70,2.6,6,4,330,Surabaya
2020-12-22,26.4,34.3,29.7,74,5,0.6,4,330,Surabaya
2020-12-23,25.1,33.4,29.5,73,21.9,5.8,3,330,Surabaya
2020-12-24,25.7,33.1,28.9,76,0,8,3,120,Surabaya
2020-12-25,26.2,32.9,28,81,0,5.7,3,50,Surabaya
2020-12-26,25.8,33.8,29,78,,3.6,4,270,Surabaya
2020-12-27,25.8,33.4,29.1,78,1,4,4,310,Surabaya
2020-12-28,24.6,34,28.4,82,25.5,5.2,5,300,Surabaya
2020-12-29,24.8,33.3,28.5,84,58.3,5.5,3,330,Surabaya
2020-12-30,24.8,30.4,26.7,89,33.3,2.8,6,160,Surabaya
2020-12-31,24.4,34.2,28.1,82,22.7,0,4,340,Surabaya
2021-01-01,24.6,32.9,28.4,83,50,4,4,310,Surabaya
2021-01-02,25.2,31.7,27.7,85,0,2.2,4,10,Surabaya
2021-01-03,25.6,32.5,27.8,84,4.3,2.3,5,160,Surabaya
2021-01-04,25.5,33,28.4,78,9.9,5.2,3,320,Surabaya
2021-01-05,26,32.4,27,91,3.7,2.8,8,310,Surabaya
2021-01-06,25.2,33.6,28.7,80,11.1,4.1,4,300,Surabaya
2021-01-07,25.2,33.2,27.4,82,,6.4,10,360,Surabaya
2021-01-08,25.1,33.8,28.3,82,34.7,2.6,4,310,Surabaya
2021-01-09,25.2,34.5,29.2,79,0.4,5.6,6,200,Surabaya
2021-01-10,25.4,32,27.2,90,13.5,5.6,6,10,Surabaya
2021-01-11,25.2,32.9,27.8,85,5,1.2,3,30,Surabaya
2021-01-12,25.4,33.4,28.8,81,1.3,2,4,280,Surabaya
2021-01-13,25.4,33.4,27.4,88,0,1.8,5,160,Surabaya
2021-01-14,25.4,33.9,28.7,78,29.7,1.7,4,10,Surabaya
2021-01-15,25.5,31.7,28.7,76,0.3,4.1,7,300,Surabaya
2021-01-16,26.2,31.6,28.3,75,,0,5,280,Surabaya
2021-01-17,25.4,34.4,28.6,77,0,0.2,6,350,Surabaya
2021-01-18,25.5,32.4,26.6,87,0,1.2,6,290,Surabaya
2021-01-19,25,30,27,82,4.5,4.4,5,290,Surabaya
2021-01-20,24.9,33.8,27.6,81,0.2,0,7,300,Surabaya
2021-01-21,24.4,34.2,28.6,80,10.5,2.5,5,290,Surabaya
2021-01-22,24.8,33,27.7,86,13.4,5.6,10,340,Surabaya
2021-01-23,25,32.8,28.9,78,31.5,6.5,4,340,Surabaya
2021-01-24,25,33.2,27.7,85,28,2.4,7,230,Surabaya
2021-01-25,24.4,32.3,26.7,83,8.1,4,4,140,Surabaya
2021-01-26,24,34,27.6,82,,1.6,7,270,Surabaya
2021-01-27,24.5,33.1,27.8,78,59.8,6.2,5,280,Surabaya
2021-01-28,24.8,33,28.1,80,0.4,5.3,6,310,Surabaya
2021-01-29,25.5,32.2,27.9,78,1.6,2.6,7,300,Surabaya
2021-01-30,24.8,29.4,26.6,84,,3.4,12,300,Surabaya
2021-01-31,25,31.7,27.4,84,2,0,6,290,Surabaya
2021-02-01,25,33.2,28.1,82,26.6,5,5,310,Surabaya
2021-02-02,25.2,33.1,28.8,79,6.2,5.8,5,310,Surabaya
2021-02-03,25.8,31.5,28,82,0,7.2,8,300,Surabaya
2021-02-04,25.1,31.6,27.3,84,6.6,3,6,290,Surabaya
2021-02-05,25.1,30.6,27,86,29,3.5,6,320,Surabaya
2021-02-06,25.8,31,28.2,78,2.5,2.3,10,300,Surabaya
2021-02-07,24.6,33,28.5,79,3.5,4.2,6,300,Surabaya
2021-02-08,26,31.2,27.2,86,,6.5,14,300,Surabaya
2021-02-09,24.8,32.2,28.2,81,32.6,2,8,270,Surabaya
2021-02-10,26.2,32.1,27.3,86,2.5,4.5,5,150,Surabaya
2021-02-11,26,33.6,29.1,81,40.5,2.7,5,330,Surabaya
2021-02-12,26.2,34.2,28.8,81,,7,4,340,Surabaya
2021-02-13,26,33,28.9,77,22.5,6.5,5,280,Surabaya
2021-02-14,25.4,32.6,28.8,81,13.4,6,6,290,Surabaya
2021-02-15,24,34.3,28.3,82,18.5,6.2,5,330,Surabaya
2021-02-16,25.7,33.4,29.3,78,,6.5,6,320,Surabaya
2021-02-17,24.8,33.8,27.8,83,64.8,8.6,5,290,Surabaya
2021-02-18,25.2,34.5,28.6,76,1.4,6.3,8,330,Surabaya
2021-02-19,26,32.1,28.5,78,0,9.3,6,290,Surabaya
2021-02-20,25.5,32.5,27.2,83,0,4.3,4,300,Surabaya
2021-02-21,25,34,27.6,83,18,0.6,5,280,Surabaya
2021-02-22,25.4,32.2,27.8,83,10.4,7.8,6,310,Surabaya
2021-02-23,25.4,32.2,28.1,81,0,1.5,6,290,Surabaya
2021-02-24,25.3,30.5,27.8,83,38.1,2,6,290,Surabaya
2021-02-25,24.8,30.4,26.6,91,26.4,1.3,9,310,Surabaya
2021-02-26,25,33.5,27.9,84,9,1.5,4,300,Surabaya
2021-02-27,25.5,34.2,27.9,85,22.3,7.8,5,160,Surabaya
2021-02-28,23.6,33,27,87,74.8,5.5,4,160,Surabaya
2021-03-01,24.6,34.2,28.2,83,21.5,3.7,5,310,Surabaya
2021-03-02,25.2,33.6,27.8,86,24.2,6,7,330,Surabaya
2021-03-03,23.6,32.4,27.7,84,20.8,4.5,5,350,Surabaya
2021-03-04,24.8,32.8,27.4,87,0.8,5.5,8,320,Surabaya
2021-03-05,24.6,33.2,28.2,82,14.2,3,5,280,Surabaya
2021-03-06,23.8,33.5,27.2,87,41.3,5.3,5,340,Surabaya
2021-03-07,24.5,31,27.4,86,7.5,1.2,5,300,Surabaya
2021-03-08,24.6,32.7,27.5,84,11.9,4.5,5,310,Surabaya
2021-03-09,25,32.4,28,78,,6,5,290,Surabaya
2021-03-10,25.4,32,28.4,78,0.2,3.5,4,320,Surabaya
2021-03-11,26.2,32.8,27.9,80,0,2.9,5,310,Surabaya
2021-03-12,24.2,33.2,27.1,82,1,2.5,8,320,Surabaya
2021-03-13,24.6,34.6,27.1,84,13.6,6.3,5,10,Surabaya
2021-03-14,24.2,33.7,28.2,81,13.6,7.3,4,340,Surabaya
2021-03-15,24.8,33.8,28.5,81,1.3,5.6,4,330,Surabaya
2021-03-16,25.6,32.6,27.9,86,3.4,8.5,5,50,Surabaya
2021-03-17,25.8,32.8,28.1,84,0.8,2.7,3,60,Surabaya
2021-03-18,25,34.4,29.4,78,0,5.2,5,320,Surabaya
2021-03-19,25,34,28.9,78,29.2,6.6,5,280,Surabaya
2021-03-20,25.8,33.7,29.4,75,23.3,8.6,6,330,Surabaya
2021-03-21,25.8,34.4,29.7,77,0,8.7,7,20,Surabaya
2021-03-22,25.4,35,29.5,75,7,8.2,5,340,Surabaya
2021-03-23,26.3,33.6,29,79,,7.1,4,50,Surabaya
2021-03-24,24.4,33.7,28.5,82,38,6.5,4,310,Surabaya
2021-03-25,25.5,33.4,29.2,80,1,7.8,3,80,Surabaya
2021-03-26,25.8,33.4,28.8,81,,4.9,4,300,Surabaya
2021-03-27,26.4,34,29,84,0.5,4.4,5,330,Surabaya
2021-03-28,25.3,35.2,29.1,78,0,5.8,3,320,Surabaya
2021-03-29,26.2,33.2,29.2,81,,7.5,4,90,Surabaya
2021-03-30,26,30.3,28,86,0,2.5,3,350,Surabaya
2021-03-31,25.5,35,29,79,3.5,1.2,5,330,Surabaya
2021-04-01,25.5,34.4,29.2,82,4.6,8.8,7,290,Surabaya
2021-04-02,25.9,33.5,29.1,77,,5.2,4,30,Surabaya
2021-04-03,26.2,36,30,76,0,4.5,4,290,Surabaya
2021-04-04,26.8,35.4,29.4,77,0,8.6,5,130,Surabaya
2021-04-05,25,35,29.4,78,12.6,6.7,6,310,Surabaya
2021-04-06,26.2,32.8,27.6,84,,6.9,4,300,Surabaya
2021-04-07,25.6,32.5,27.8,85,6.1,1.4,4,300,Surabaya
2021-04-08,26,33.3,28.8,82,7.5,2.3,8,290,Surabaya
2021-04-09,25.8,34.5,29.4,77,5.8,4.3,5,300,Surabaya
2021-04-10,26.5,32.8,28.8,82,,6.7,3,290,Surabaya
2021-04-11,24.4,33.7,28.4,78,1.8,2.4,4,70,Surabaya
2021-04-12,25.4,35,29.2,80,,6.5,4,290,Surabaya
2021-04-13,26.2,34.1,29.3,80,3.3,6.6,4,350,Surabaya
2021-04-14,26.1,33.2,28.8,80,0,6.2,3,340,Surabaya
2021-04-15,24.8,34.5,28.6,77,0,6.4,4,70,Surabaya
2021-04-16,25.6,34.2,29.7,76,0,7.7,4,40,Surabaya
2021-04-17,25.8,35,29.5,73,0,8.3,5,90,Surabaya
2021-04-18,26,34.6,29.3,75,0,8.5,5,120,Surabaya
2021-04-19,25,35.4,28.7,79,1.6,8,5,30,Surabaya
2021-04-20,25.4,34.4,29.1,72,0,8.6,5,120,Surabaya
2021-04-21,24.8,33.6,28.6,70,0,7.8,4,90,Surabaya
2021-04-22,25.1,34,28.9,72,0,8.5,5,130,Surabaya
2021-04-23,25.2,34.5,28.6,72,0,8.5,3,130,Surabaya
2021-04-24,26,33.6,29.2,74,,8.4,5,120,Surabaya
2021-04-25,26.1,34.3,29,74,0,8.4,5,160,Surabaya
2021-04-26,26.5,35.4,29.9,76,0,5,5,140,Surabaya
2021-04-27,27.2,34.5,30.4,73,0,7.7,6,150,Surabaya
2021-04-28,26.2,33.6,29,76,0,8.2,3,320,Surabaya
2021-04-29,26.2,33.4,28.7,81,2,4.8,4,150,Surabaya
2021-04-30,26.8,34.6,29.8,77,0,7.3,4,130,Surabaya
2021-05-01,27,35.1,30,78,0,7.4,4,150,Surabaya
2021-05-02,26.5,33.8,29.6,81,3.5,6.8,5,150,Surabaya
2021-05-03,27,35.3,30,78,,8.3,4,140,Surabaya
2021-05-04,27.3,34.8,30,78,0,6.7,7,150,Surabaya
2021-05-05,26.8,35,30.6,75,0,8.5,5,160,Surabaya
2021-05-06,26.5,34.2,29.9,74,0,8.5,3,60,Surabaya
2021-05-07,27.2,33.7,29.5,80,0,7,5,140,Surabaya
2021-05-08,24.3,34.6,28.9,85,27.5,5.2,3,20,Surabaya
2021-05-09,25,34.4,28.6,73,0,4.1,4,80,Surabaya
2021-05-10,25.9,34.5,29.6,72,0,7.6,6,160,Surabaya
2021-05-11,26.6,34.8,29.8,75,0,8.6,5,130,Surabaya
2021-05-12,27.2,34.8,29.9,74,0,8.6,5,150,Surabaya
2021-05-13,25.6,35,29.4,75,0,8.6,8,130,Surabaya
2021-05-14,26.6,34.8,30,72,0,8.4,6,120,Surabaya
2021-05-15,26.6,34.5,29.5,76,0,8.7,5,110,Surabaya
2021-05-16,26.3,35.2,29.3,76,0,8.3,4,140,Surabaya
2021-05-17,25.6,34.7,29,76,0,9.7,4,100,Surabaya
2021-05-18,26.4,34,29.5,74,0,8.3,4,90,Surabaya
2021-05-19,25.3,32.6,27.7,85,89.3,7.3,4,150,Surabaya
2021-05-20,26.2,33.2,28.6,80,0,2.5,4,340,Surabaya
2021-05-21,25.8,34.8,29.7,74,0,5.4,4,130,Surabaya
2021-05-22,26,34,29.3,74,0,8.8,18,270,Surabaya
2021-05-23,26.6,32.7,29.1,79,0,8.7,4,100,Surabaya
2021-05-24,26.9,33.8,29.8,76,0,3.7,5,140,Surabaya
2021-05-25,27.2,35.1,29.9,74,0,7.9,5,150,Surabaya
2021-05-26,27.5,34.1,30,78,0,7.3,6,140,Surabaya
2021-05-27,27.2,34,29.7,81,0,6.5,6,150,Surabaya
2021-05-28,27.4,33.8,29.4,79,,7.8,7,150,Surabaya
2021-05-29,25.8,34.7,30.4,78,5.3,5.2,5,110,Surabaya
2021-05-30,26.9,32.4,28.7,82,,8.6,3,20,Surabaya
2021-05-31,26.8,32.2,28.6,83,,3.5,4,100,Surabaya
2021-06-01,26.8,33.6,29.2,78,,5,8,150,Surabaya
2021-06-02,26.4,34.3,29.7,80,12.2,7.1,5,120,Surabaya
2021-06-03,26.8,33.8,29.9,80,0,8.1,5,150,Surabaya
2021-06-04,27,34.8,29.9,80,0.4,8.9,6,140,Surabaya
2021-06-05,27.4,35.1,30.1,78,0,8,5,150,Surabaya
2021-06-06,26.6,35,30.1,74,0,8.8,5,140,Surabaya
2021-06-07,27,33.6,29.3,78,0,8.4,3,290,Surabaya
2021-06-08,26.2,34.4,29.3,76,,7.5,4,50,Surabaya
2021-06-09,25.8,35,29.7,78,2.8,8.2,3,50,Surabaya
2021-06-10,26.4,35.7,30,75,0,8,5,170,Surabaya
2021-06-11,26.7,35,30.1,78,0,8.5,5,100,Surabaya
2021-06-12,26.8,34,29.4,79,,7.4,4,110,Surabaya
2021-06-13,26.8,34.8,29.7,76,0,7.7,5,140,Surabaya
2021-06-14,26.6,33,28.9,80,0,8.4,4,140,Surabaya
2021-06-15,25.5,34.8,28,85,0,3.2,6,310,Surabaya
2021-06-16,25.7,33.2,28.6,82,6.1,4,6,170,Surabaya
2021-06-17,25.4,32.6,27.9,84,9.2,4.3,3,280,Surabaya
2021-06-18,25.6,34,28.7,81,0,2.9,3,70,Surabaya
2021-06-19,26,33.3,28.7,80,0,6.2,4,110,Surabaya
2021-06-20,24.9,32.6,26.7,86,0,1.9,4,140,Surabaya
2021-06-21,25.1,32,28,80,0,4,3,50,Surabaya
2021-06-22,,33.4,28.4,80,0.8,4.6,4,120,Surabaya
2021-06-23,25.6,34.6,28.9,82,0,8.2,5,130,Surabaya
2021-06-24,26.5,32.4,27.4,87,0,7,7,310,Surabaya
2021-06-25,24.8,32.6,27.9,86,46.2,5,4,140,Surabaya
2021-06-26,26.3,34.2,29.3,82,0,5.6,4,140,Surabaya
2021-06-27,25.9,34.4,29.4,80,0,6.8,6,150,Surabaya
2021-06-28,26.5,30.8,27.6,87,,8.6,5,190,Surabaya
2021-06-29,25.8,34,29,80,0.8,1.2,5,130,Surabaya
2021-06-30,26.2,33.2,29.2,80,,6.3,6,70,Surabaya
2021-07-01,25.3,33.6,28.1,80,0,6.4,4,130,Surabaya
2021-07-02,25.5,33,28.5,76,0,7.7,4,130,Surabaya
2021-07-03,25.3,33,28.5,73,0,6.7,3,170,Surabaya
2021-07-04,24.6,33.7,28,74,0,2.9,4,130,Surabaya
2021-07-05,24.8,34.4,28.6,72,0,8.8,9,140,Surabaya
2021-07-06,23.4,34.2,27.4,69,0,8.3,5,140,Surabaya
2021-07-07,23.2,34.2,27.9,66,0,7.8,5,80,Surabaya
2021-07-08,23.3,34.2,28.6,75,0,8.8,5,60,Surabaya
2021-07-09,25.8,34.5,29.3,78,0,5,4,140,Surabaya
2021-07-10,26.4,34.1,29.3,80,,5,7,170,Surabaya
2021-07-11,26.8,33.6,29.9,76,0,3.5,11,160,Surabaya
2021-07-12,26,33.4,28.9,74,0,8.9,6,150,Surabaya
2021-07-13,24.3,35.4,28.5,73,0,7.6,6,140,Surabaya
2021-07-14,24.8,35.2,28.4,72,0,8.8,4,140,Surabaya
2021-07-15,24.4,33.8,28.2,68,0,8.8,9,130,Surabaya
2021-07-16,24,33,27.4,70,0,8,3,60,Surabaya
2021-07-17,24,32.4,27.8,73,0,4.6,6,130,Surabaya
2021-07-18,25,33.5,28.6,74,0,4,6,110,Surabaya
2021-07-19,25.7,34,29.3,78,0,6.1,6,170,Surabaya
2021-07-20,25.8,35.6,29,72,0,8.9,5,140,Surabaya
2021-07-21,25.9,34,28.7,74,0,8.9,5,120,Surabaya
2021-07-22,25.8,34.4,28.8,76,,8.7,5,150,Surabaya
2021-07-23,25.6,35,28.9,73,0,3.5,5,130,Surabaya
2021-07-24,25,34.3,28.8,70,0,8.6,6,130,Surabaya
2021-07-25,23.4,33.6,27.6,74,0,8.6,7,140,Surabaya
2021-07-26,22.8,33.5,27.4,73,0,8.9,6,140,Surabaya
2021-07-27,22.6,33.9,26.8,74,0,8.8,5,130,Surabaya
2021-07-28,23,33.7,27.4,73,0,8.8,5,150,Surabaya
2021-07-29,23.4,34,27.9,72,0,8.7,7,150,Surabaya
2021-07-30,24.4,34.4,28.6,75,0,8.8,4,150,Surabaya
2021-07-31,25.4,35,28.6,77,0,7.8,5,130,Surabaya
2021-08-01,24.8,34,28.3,75,0,8.5,4,130,Surabaya
2021-08-02,25.2,34.2,28.7,77,0,9,6,130,Surabaya
2021-08-03,25.4,34.8,28.8,76,0,8.4,5,140,Surabaya
2021-08-04,25.2,35.8,29,76,1.2,6.7,8,130,Surabaya
2021-08-05,25.2,35.5,28.8,76,0,8.4,9,150,Surabaya
2021-08-06,26,33.8,29.4,76,0,8.6,9,150,Surabaya
2021-08-07,26.4,35,29.3,75,0,8,9,150,Surabaya
2021-08-08,26.7,34.5,30,76,0,7.6,8,130,Surabaya
2021-08-09,26.6,35.2,29.5,78,,7.6,7,140,Surabaya
2021-08-10,26.6,34.6,29.9,73,0,8.4,7,140,Surabaya
2021-08-11,23.6,35.7,27.7,72,0,8,6,140,Surabaya
2021-08-12,24.3,34.4,28.4,75,0,8.2,7,120,Surabaya
2021-08-13,25,35.3,29.2,73,,7.6,6,80,Surabaya
2021-08-14,25.5,34.4,29.2,74,0,7.9,7,150,Surabaya
2021-08-15,25.9,35.4,29.5,73,0,8.5,8,130,Surabaya
2021-08-16,26.5,34.8,29,74,0.7,8,6,150,Surabaya
2021-08-17,25.4,34.8,29.4,67,0,8,6,160,Surabaya
2021-08-18,25.4,33.4,29,73,0,8.4,5,120,Surabaya
2021-08-19,25.4,34.4,28.9,74,0,6,6,280,Surabaya
2021-08-20,25,36,29,72,,7.4,5,90,Surabaya
2021-08-21,25.4,35.8,29.2,72,0,7,6,130,Surabaya
2021-08-22,25.5,35,29.1,72,0,7.7,5,120,Surabaya
2021-08-23,24.5,34.7,28.1,70,0,8,6,140,Surabaya
2021-08-24,24.2,34.4,28.1,74,0,8.5,4,140,Surabaya
2021-08-25,24.4,36,28.7,70,0,8.5,6,160,Surabaya
2021-08-26,24.4,34.4,28.3,69,0,8.4,7,150,Surabaya
2021-08-27,23.6,33.9,28.1,71,0,8.4,5,40,Surabaya
2021-08-28,23.7,35.4,29.4,68,0,8,6,120,Surabaya
2021-08-29,25.4,35.5,29.1,70,0,7.3,7,140,Surabaya
2021-08-30,26.4,34.3,29.4,72,0,8.1,7,150,Surabaya
2021-08-31,25.8,36,29.2,72,0,5,6,150,Surabaya
2021-09-01,25.2,35,29.2,69,0,8.2,6,150,Surabaya
2021-09-02,24.6,36,28.5,70,0,8.2,5,40,Surabaya
2021-09-03,24.6,33.6,28.5,70,0,8.4,6,80,Surabaya
2021-09-04,24.4,33.2,28.4,72,0,8.6,5,50,Surabaya
2021-09-05,25.2,34.4,28.5,72,0,7.8,4,130,Surabaya
2021-09-06,25.4,35.7,28.9,72,0,4.6,6,140,Surabaya
2021-09-07,25.6,34.3,28.8,74,0,8,6,120,Surabaya
2021-09-08,25.8,35.2,29,72,0,8.6,7,150,Surabaya
2021-09-09,24.9,35.4,28.4,68,0,8.3,6,140,Surabaya
2021-09-10,25.6,34.4,29.6,68,0,8.5,4,100,Surabaya
2021-09-11,26.5,33,28.8,76,0,6.7,6,160,Surabaya
2021-09-12,26.6,35.9,28.3,80,,1,7,70,Surabaya
2021-09-13,26,33.6,28.6,82,9,2.7,4,170,Surabaya
2021-09-14,26.4,32.3,28.4,80,9.5,2.5,6,140,Surabaya
2021-09-15,24.3,33.6,28.4,80,61.5,4.7,5,150,Surabaya
2021-09-16,23.8,36.2,29.3,75,0,8,4,130,Surabaya
2021-09-17,25.4,34,28.9,72,0,6.9,7,120,Surabaya
2021-09-18,25.8,35.4,29.5,70,0,6.4,9,180,Surabaya
2021-09-19,25.4,33,28.8,76,0,8.7,7,130,Surabaya
2021-09-20,25,33.4,29,72,0,8.8,6,120,Surabaya
2021-09-21,25.8,34.8,28.4,77,1,7.2,5,140,Surabaya
2021-09-22,26.2,34.7,28.8,75,0,2.7,7,150,Surabaya
2021-09-23,24.2,33.6,29.2,76,6,6.1,7,130,Surabaya
2021-09-24,26.3,34.2,28.8,76,0,4,4,170,Surabaya
2021-09-25,26,34.8,29.2,77,1.5,3,7,130,Surabaya
2021-09-26,26.3,35.6,29.8,73,0,7,6,140,Surabaya
2021-09-27,25.6,35.9,29.7,67,0,6,6,130,Surabaya
2021-09-28,25.4,33.7,29,70,0,8.3,8,140,Surabaya
2021-09-29,24.8,34.5,29.2,68,0,8.7,6,130,Surabaya
2021-09-30,25.2,34.8,29.7,70,0,8.8,6,150,Surabaya
2021-10-01,24.8,34.6,29.6,69,0,8.7,4,140,Surabaya
2021-10-02,25.3,35.4,29.2,70,0,8.6,3,310,Surabaya
2021-10-03,25.4,34.8,29.1,73,0,8.5,5,160,Surabaya
2021-10-04,25.6,34.2,29.6,70,0,6.7,5,140,Surabaya
2021-10-05,25,35.5,28.7,73,0,6.1,5,140,Surabaya
2021-10-06,26.2,30.8,28.6,73,0,5.8,5,140,Surabaya
2021-10-07,24.8,34.8,28.8,70,0,0.1,5,130,Surabaya
2021-10-08,25,34.8,29.4,66,0,8.8,5,140,Surabaya
2021-10-09,24.5,35.5,29.4,69,0,8.9,6,120,Surabaya
2021-10-10,25.4,35.9,29.6,69,0,8.8,5,130,Surabaya
2021-10-11,26,35.3,29.6,70,0,8.9,5,130,Surabaya
2021-10-12,25,36,30.7,59,0,8.8,8,150,Surabaya
2021-10-13,25.4,35.8,29.7,68,0,8.9,5,130,Surabaya
2021-10-14,25.4,35.1,30,65,0,8.9,5,140,Surabaya
2021-10-15,25.7,35,30.5,70,0,7.9,6,120,Surabaya
2021-10-16,26.2,35.4,30.8,68,0,9,5,80,Surabaya
2021-10-17,27,35.2,30.2,72,0,8,5,3,Surabaya
2021-10-18,27.1,35.3,28.1,84,0,8,6,140,Surabaya
2021-10-19,25.6,34.6,29.5,76,15.8,2.6,4,160,Surabaya
2021-10-20,26.6,35.5,30.3,75,0,5.7,5,130,Surabaya
2021-10-21,27,36,31.2,72,0,7.8,3,40,Surabaya
2021-10-22,27,37.5,30.8,68,0,6.8,5,150,Surabaya
2021-10-23,27,37.2,30.6,70,0,9,4,10,Surabaya
2021-10-24,27.4,35.4,31.1,71,0,9.2,6,360,Surabaya
2021-10-25,27.2,35.5,30.9,71,0,9.2,4,30,Surabaya
2021-10-26,26.6,36.9,30.1,70,0,9,5,150,Surabaya
2021-10-27,27.1,32.6,28.8,77,0,6.7,5,150,Surabaya
2021-10-28,26.4,35.5,29.5,77,,0,5,120,Surabaya
2021-10-29,26.6,36.6,31.1,71,0,6.1,4,350,Surabaya
2021-10-30,27,35.4,30.4,74,0,8.4,5,150,Surabaya
2021-10-31,26.8,32.5,29,79,,6.7,4,40,Surabaya
2021-11-01,26,33.7,28.1,82,,2.7,5,340,Surabaya
2021-11-02,26,35.1,29.5,75,1.5,3.2,4,360,Surabaya
2021-11-03,26,36.4,29.9,75,0,5.5,4,60,Surabaya
2021-11-04,26.9,35.4,29.4,79,0,8.2,6,160,Surabaya
2021-11-05,25.2,31.8,28.2,82,2.2,5,5,170,Surabaya
2021-11-06,26,33.4,29,79,,3.8,6,360,Surabaya
2021-11-07,27.4,34.8,29.6,76,,8.5,5,50,Surabaya
2021-11-08,26.4,33.6,30.2,76,0.6,6.2,5,350,Surabaya
2021-11-09,26.6,35.5,29.2,81,1.2,1.5,3,350,Surabaya
2021-11-10,26,35,28.8,83,1,3.6,8,30,Surabaya
2021-11-11,26,35.4,28.4,82,7,7.3,4,360,Surabaya
2021-11-12,25.7,30.5,28.2,82,20.4,6.2,4,310,Surabaya
2021-11-13,25.8,33,28.5,82,,0,5,130,Surabaya
2021-11-14,25.2,31.4,27.2,89,9.1,2.6,5,190,Surabaya
2021-11-15,25.2,30.9,26,93,19,0.5,6,10,Surabaya
2021-11-16,25,30.6,26.3,91,22.3,0.1,4,110,Surabaya
2021-11-17,24.5,31.4,27.7,83,5.1,1.5,4,110,Surabaya
2021-11-18,25.6,34.6,29.4,74,0,2.9,4,150,Surabaya
2021-11-19,25.9,33.6,28.7,74,0,9.4,3,300,Surabaya
2021-11-20,25,29,26.1,92,1.3,7.7,6,360,Surabaya
2021-11-21,25,32.6,28.2,86,6.5,0,4,300,Surabaya
2021-11-22,25.8,36,30.1,78,0,2.1,4,290,Surabaya
2021-11-23,27.2,34.4,28.5,85,,8.3,6,120,Surabaya
2021-11-24,25,34.4,28.4,80,5.9,6.1,3,310,Surabaya
2021-11-25,25.6,33.7,27.5,85,0,6,3,330,Surabaya
2021-11-26,25.5,33,28.4,81,0,2,4,340,Surabaya
2021-11-27,26.2,33.4,28.1,84,0,4.5,5,340,Surabaya
2021-11-28,25.8,31.5,26.8,87,0.2,3,5,300,Surabaya
2021-11-29,23,31.7,27.5,81,21.7,0.3,5,170,Surabaya
2021-11-30,25,33,28.3,82,22.5,3.4,6,80,Surabaya
2021-12-01,25.1,33.2,28.2,84,16,2.3,5,350,Surabaya
2021-12-02,25.1,32.8,28.6,81,1.4,3.3,3,50,Surabaya
2021-12-03,25.3,31.9,28.1,87,77.2,4.8,5,310,Surabaya
2021-12-04,26.5,32.7,28.7,80,2.3,0,5,300,Surabaya
2021-12-05,25.8,31.4,28.2,79,3.6,1.4,6,300,Surabaya
2021-12-06,26.4,33.2,27.9,81,1.3,0.7,4,340,Surabaya
2021-12-07,25.8,34,29.3,77,6.2,0.4,6,330,Surabaya
2021-12-08,25.6,33.8,29.5,80,0.2,2.7,8,190,Surabaya
2021-12-09,24.8,34.7,28.1,82,22,3.5,7,190,Surabaya
2021-12-10,25.2,34.5,29.2,82,21.4,4.7,4,310,Surabaya
2021-12-11,25.8,35.7,29.2,81,0,7,5,330,Surabaya
2021-12-12,25.6,35.2,28.4,81,15.4,6.4,5,220,Surabaya
2021-12-13,24.1,34.7,29.6,80,45.5,6.6,5,330,Surabaya
2021-12-14,25.6,34,28.8,83,32.5,7,7,70,Surabaya
2021-12-15,26.2,33.5,28.4,82,11.6,6,21,330,Surabaya
2021-12-16,25.4,32.6,28,84,5.8,2.5,4,20,Surabaya
2021-12-17,25.8,33.2,28.8,82,,5,3,110,Surabaya
2021-12-18,26.4,33.9,29.8,79,0,6.4,5,10,Surabaya
2021-12-19,26.8,35.3,29.3,80,,6,5,350,Surabaya
2021-12-20,25,34,28.8,84,7.6,4.8,4,10,Surabaya
2021-12-21,26.4,31,26.5,93,0.9,4,6,300,Surabaya
2021-12-22,24.4,34,28.5,76,18.4,0.3,4,330,Surabaya
2021-12-23,25,34.2,30.2,74,0,7.4,6,350,Surabaya
2021-12-24,25.6,34.6,29.2,77,,8.7,5,350,Surabaya
2021-12-25,26.6,33.6,29.6,84,,7,4,310,Surabaya
2021-12-26,25,35,29,82,30.5,2,7,280,Surabaya
2021-12-27,26,35.7,29.1,78,17.3,7.7,11,140,Surabaya
2021-12-28,24.6,35.8,28.5,80,35.9,6.2,5,310,Surabaya
2021-12-29,25.1,34,28.9,80,9.8,8.2,5,10,Surabaya
2021-12-30,26,33.4,27.9,83,0,6.3,7,320,Surabaya
2021-12-31,24,33.8,27.7,86,85,2.9,5,330,Surabaya
2022-01-01,24.6,34.4,28.5,81,18,4.4,4,340,Surabaya
2022-01-02,24.8,34.3,27.9,82,0.8,2.7,7,180,Surabaya
2022-01-03,25.7,32.8,28.5,80,10,6.5,3,130,Surabaya
2022-01-04,25,33,29,79,1,5,3,320,Surabaya
2022-01-05,26,32,28.2,80,,3.4,3,60,Surabaya
2022-01-06,26.2,34.1,28.6,79,0.9,3,6,330,Surabaya
2022-01-07,25.8,34.2,28,83,3,6.5,10,160,Surabaya
2022-01-08,24,33.1,28.2,82,34,4.8,3,60,Surabaya
2022-01-09,25.4,33.2,28.1,80,,7.1,6,300,Surabaya
